title,Ingridients,webLink,Images
Classic caipirinha,"['5 limes', '12 tablespoons golden caster sugar', '2 cm fresh ginger , peeled and finely grated', '1 kg ice cubes , crushed', '70 cl Cachaça', '1 small bunch fresh mint , leaves picked']",https://www.jamieoliver.com/recipes/fruit-recipes/classic-caipirinha/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/145_1_1439210370.jpg?tr=w-330
Charlotta Champagne cocktail,"['6 small brown sugar cubes', 'angostura bitters', '120 ml brandy', '1 large orange , optional', '750 ml Champagne or Prosecco']",https://www.jamieoliver.com/recipes/uncategorised-recipes/charlotta-champagne-cocktail/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/119_1_1349868516.jpg?tr=w-330
Beautiful berry cocktail,"['4 handfuls frozen red berries', '4 shots vodka', '1 lime , juice of']",https://www.jamieoliver.com/recipes/fruit-recipes/beautiful-berry-cocktail/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/65_1_1436531690.jpg?tr=w-330
Mojito,"['2 parts Bacardi Carta Blanca', '1 whole lime , sliced', '1 bunch of mint leaves', '2 heaped bar spoons caster sugar', '1 dash of soda water', 'ice , cubed & crushed']",https://www.jamieoliver.com/recipes/rum-recipes/mojito/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1199_1_1439207674.jpg?tr=w-330
Butterflied prawn skewers,"['2 lemons', '3 cloves of garlic', '1 bunch of fresh flat-leaf parsley , (30g)', 'olive oil', '320 g large raw shell-on king prawns , from sustainable sources', 'extra virgin olive oil', '½-1 fresh red chilli', '½ a bunch of fresh mint , (15g)', '½ a red onion', '1 small watermelon', '1 cucumber', '100 g feta', '8 rashers of higher-welfare smoked pancetta or streaky bacon']",https://www.jamieoliver.com/recipes/prawn-recipes/butterflied-prawn-skewers/,https://img.jamieoliver.com/jamieoliver/recipe-database/114185878.jpg?tr=w-330
Sticky hoisin ribs,"['4 racks of higher-welfare baby back pork ribs , (1.5-2kg)', '2 teaspoons Chinese five-spice', 'olive oil', '1 bulb of garlic', '2 oranges', '290 ml hoisin sauce', '1 bunch of fresh rosemary or thyme (30g) , optional', '450 g jasmine rice', 'SALAD', '1 bunch of spring onions', '1 bunch of radishes', '1 bulb of fennel', '3 fresh mixed-colour chillies', '1 bunch of fresh coriander , (30g)', '3 tablespoons sesame oil', '1 tablespoon rice wine vinegar', '1 teaspoon low-salt soy sauce', '4 cm piece of ginger']",https://www.jamieoliver.com/recipes/pork-ribs-recipes/sticky-hoisin-ribs/,https://img.jamieoliver.com/jamieoliver/recipe-database/114185879.jpg?tr=w-330
BBQ British ribs,"['75 g sea salt', '2 tablespoons white peppercorns', '6 fresh bay leaves', '4 racks of higher-welfare pork loin back ribs , (3kg in total)', '150 g radishes', 'BARBECUE SAUCE', '225 g HP sauce', '300 g tomato ketchup', '170 g English mustard', '150 ml Worcestershire sauce', '100 ml whisky', '750 ml fresh apple juice', '200 ml runny honey', 'POTATO SALAD', '500 g baby new potatoes', '½ a bunch of fresh dill , (15g)', '1 bunch of fresh chives , (30g)', '50 g pickled onions', '1 eating apple', '1 ripe pear', '200 g Greek yoghurt', '1 teaspoon English mustard', 'YOU ALSO NEED', '1 small handful whisky wood chips']",https://www.jamieoliver.com/recipes/pork-recipes/barbecued-british-ribs/,https://img.jamieoliver.com/jamieoliver/recipe-database/64503674.jpg?tr=w-330
Black & blushing Worcestershire fillet,"['600-700 piece of fillet steak', '2 heaped teaspoons French mustard', '8-10 tablespoons Worcestershire sauce , plus extra for drizzling', 'a good drizzle of extra virgin olive oil , plus extra to serve', '2 sprigs of fresh rosemary', 'TO COOK', 'unsalted butter', 'olive oil', 'thyme and rosemary flowers , optional']",https://www.jamieoliver.com/recipes/beef-recipes/black-blushing-worcestershire-fillet/,https://img.jamieoliver.com/jamieoliver/recipe-database/46262159.jpg?tr=w-330
Griddled vegetables & feta with tabbouleh,"['½ a bunch of fresh oregano', '½ a bunch of fresh flat-leaf parsley', '2 red onions', '1 large aubergine', '150 g feta cheese', 'olive oil', '3 courgettes (a mixture of yellow and green)', '2 handfuls of mixed tomatoes', '1 bulb of garlic', '50 g shelled pistachios', '2 tablespoons runny honey', 'extra virgin olive oil', 'TABBOULEH', '250 g cracked wheat', '1 bunch of fresh mint', '1 big bunch of fresh flat-leaf parsley', '½ a cucumber', '1 lemon']",https://www.jamieoliver.com/recipes/cheese-recipes/griddled-vegetables-feta-with-tabbouleh/,https://img.jamieoliver.com/jamieoliver/recipe-database/46257426.jpg?tr=w-330
Salt & pepper tofu skewers,"['6 shallots', '1 bunch of spring onions', '2-3 fresh red chillies', '8 cloves of garlic', '5cm piece of fresh ginger', 'groundnut oil', '4 tablespoons black peppercorns', '1 tablespoon Szechuan peppercorns', '2 teaspoons coriander seeds', '1 teaspoon sea salt flakes', '4 tablespoons soy sauce', '3 tablespoons light brown sugar', '750 g firm tofu', '1 cucumber', '½ a bunch of fresh coriander', '2 tablespoons rice wine vinegar']",https://www.jamieoliver.com/recipes/uncategorised-recipes/salt-pepper-tofu-skewers/,https://img.jamieoliver.com/jamieoliver/recipe-database/18Ch_qFQ4nVAq4Y9EIDX9p.jpg?tr=w-330
Lemon sole with chipotle & ancho chilli recado,"['4 lemon sole or dab fillets , skin on, from sustainable sources', '1 lime', 'CHIPOTLE & ANCHO CHILLI RECADO', '4 cloves of garlic', '2 dried chipotle chillies', '2 dried ancho chillies', '1½ tablespoon dried oregano', '½ a lime', 'CHUNKY AVOCADO & CHERRY TOMATO SALAD', '14 ripe cherry tomatoes', '1 Lebanese cucumber', '3 spring onions', '1 ripe avocado', 'extra virgin olive oil', '1 lime']",https://www.jamieoliver.com/recipes/fish-recipes/lemon-sole-with-chipotle-ancho-chilli-recado/,https://img.jamieoliver.com/jamieoliver/recipe-database/4clzeE-taZdBLJJ9sO5b3_.jpg?tr=w-330
Chilli chicken with drunken pinto beans,"['1 whole free-range chicken , butterflied (ask your butcher to do this)', 'ADOBO-STYLE RECADO', '3 ripe plum tomatoes', '6 cloves of garlic', '2 dried chipotle chillies', '4 dried guajillo chillies', '4 dried ancho chillies', '1 tablespoon dried oregano', '10 allspice berries', '4 whole cloves', '1 teaspoon cumin seeds', '1 teaspoon ground cinnamon', '100 ml cider vinegar', '2 limes', 'DRUNKEN PINTO BEANS', '1 white onion', '6 cloves of garlic', '2 fresh jalapeño chillies', 'olive oil', '2-3 fresh bay leaves', '2 ripe plum tomatoes', '2 x 400 g tins pinto beans', '1 x 330 ml bottle lager-style or dark Mexican beer, depending on your preference', '6 sprigs of fresh coriander']",https://www.jamieoliver.com/recipes/chicken-recipes/chilli-chicken-with-drunken-pinto-beans/,https://img.jamieoliver.com/jamieoliver/recipe-database/46258180.jpg?tr=w-330
Chichinga: suya goat kebabs,"['KEBABS', '450 g higher-welfare boneless leg of kid goat , diced', '1 large red onion', '1-2 red, green or yellow peppers (mixed colours if possible)', 'groundnut or vegetable oil', 'a few sprigs of fresh coriander', 'SPICE RUB', '125 g roasted peanuts', '3 cloves of garlic', '5cm piece of ginger', '1 teaspoon cayenne pepper or red chilli flakes (for extra heat)', '1 teaspoon smoked paprika', '2 tablespoons groundnut or vegetable oil']",https://www.jamieoliver.com/recipes/game-recipes/chichinga-suya-goat-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/46357088.jpg?tr=w-330
Nathan Outlaw’s seafood burger,"['2 shallots', '2 cloves of garlic', '1 fresh green chilli', 'olive oil', '200 g cod fillet , skinned and pin-boned, from sustainable sources', '100 g fresh white and brown crabmeat , from sustainable sources', '100 g raw king prawns , from sustainable sources', '2 baby gem lettuces', '4 burger buns', 'pickled onions', 'WASABI MAYONNAISE', '2 free-range egg yolks', '1 lemon', '300 ml sunflower oil', '50 g fresh English wasabi or wasabi paste', '1 small handful of rocket or other peppery leaf']",https://www.jamieoliver.com/recipes/seafood-recipes/nathan-outlaw-s-seafood-burger/,https://img.jamieoliver.com/jamieoliver/recipe-database/2SSn9KwF4YU8qonwqo_cT8.jpg?tr=w-330
Blue cheese & apple burger,"['750 g quality minced chuck steak (see tip)', '1 soft round lettuce', '1 punnet of cress', '2 Braeburn or Cox apples', '120 g blue cheese', 'olive oil', '6 burger buns', 'American mustard']",https://www.jamieoliver.com/recipes/beef-recipes/blue-cheese-apple-burger/,https://img.jamieoliver.com/jamieoliver/recipe-database/46258073.jpg?tr=w-330
Garlic mushroom burgers,"['2 cloves of garlic', '2 sprigs of fresh flat-leaf parsley', '35 g butter , (at room temperature)', '2 large mushrooms', '2 burger buns or ciabatta', 'English mustard', '1 lemon', '1 handful of rocket']",https://www.jamieoliver.com/recipes/vegetables-recipes/garlic-mushroom-burgers/,https://img.jamieoliver.com/jamieoliver/recipe-database/Dc8D4y5cKcIBLX1EA8Tbab.jpg?tr=w-330
Barbecued trout in newspaper,"['2 whole trout , gutted and cleaned, from sustainable sources', '1 bunch of fresh coriander', '2 stalks of lemongrass', '4 cloves of garlic', '5cm piece of ginger', '1 fresh red chilli , optional', '6 fresh, frozen or dried kaffir lime leaves', '4 limes', 'olive oil']",https://www.jamieoliver.com/recipes/fish-recipes/barbecued-trout-in-newspaper/,https://img.jamieoliver.com/jamieoliver/recipe-database/46262920.jpg?tr=w-330
Royal barbecued pork loin,"['1 heaped teaspoon fennel seeds', '1 heaped teaspoon allspice berries', '1 heaped teaspoon coriander seeds', '1 heaped teaspoon ground nutmeg', '1 heaped teaspoon smoked paprika', '1 heaped teaspoon mustard powder', 'olive oil', '2 kg higher-welfare skinless boneless pork loin', 'BARBECUE SAUCE', '240 ml ketchup', '40 ml brown sauce', '1 tesapoon Tabasco sauce', '6 tablespoons apple cider vinegar', '6 tablespoons fresh apple juice', '2 tesapoons English mustard', '3 tablespoons runny honey', 'APPLE & BEETROOT SALAD', '2 handfuls of fresh mint, flat-leaf parsley, fennel tops or dill', 'a few sprigs of green or purple basil', '200 g beetroot', '200 g red cabbage', '2 fresh red chillies , optional', '4 Granny Smith apples', '75 ml extra virgin olive oil', '1 juice lemon']",https://www.jamieoliver.com/recipes/pork-recipes/royal-barbecued-pork-loin/,https://img.jamieoliver.com/jamieoliver/recipe-database/46256513.jpg?tr=w-330
Barbecue ribs,"['olive oil', '2 racks of higher-welfare pork loin back ribs (about 1.6kg)', 'MARINADE', '1 fresh red chilli', '1 thumb-sized piece of ginger', '2 cloves of garlic', '150 ml unsweetened apple juice', '100 ml white wine vinegar', '2 heaped tablespoons tomato ketchup', '1 tablespoon Dijon mustard', '100 ml low-salt soy sauce', '100 g soft brown sugar']",https://www.jamieoliver.com/recipes/pork-recipes/barbecue-ribs/,https://img.jamieoliver.com/jamieoliver/recipe-database/46261535.jpg?tr=w-330
Lobster burger,"['1 cooked 700-800g lobsters, from sustainable sources', 'olive oil', '1 heaped teaspoon Dijon mustard', '4 thin rashers of higher-welfare smoked streaky bacon', '4 burger buns', '1 clove of garlic', 'tomato ketchup', 'mayonnaise, made using free-range eggs', '1 lemon', '1 handful of watercress', '1 soft round lettuce', '1 red onion', 'GRATED TOMATO SALSA', '2 ripe tomatoes (use 1 yellow if you like)', '½ a fresh red chilli', 'extra virgin olive oil', 'red wine vinegar']",https://www.jamieoliver.com/recipes/seafood-recipes/lobster-burger/,https://img.jamieoliver.com/jamieoliver/recipe-database/9efqOqvWaMZ91PbI2m9tsk.jpg?tr=w-330
Maple-glazed pork spare ribs,"['olive oil', '1.6 kg higher-welfare pork spare ribs, cut into 8 pieces (ask your butcher to do this)', '2 onions', '3 large cloves of garlic', '120 ml maple syrup', '3 tablespoons red wine vinegar', '480 ml organic chicken stock']",https://www.jamieoliver.com/recipes/pork-recipes/maple-glazed-pork-spare-ribs/,https://img.jamieoliver.com/jamieoliver/recipe-database/2_QsAWOYqMZAJl0AFw7xHE.jpg?tr=w-330
Herby lamb kebabs,"['8 long woody sprigs of fresh rosemary (or use wooden skewers)', '600 g quality lean lamb , such as cannon, loin, leg', '2 large red onions', '200 g ripe cherry tomatoes', '½ a bunch of fresh mint', '300 g fat-free natural yoghurt', '1 lemon', 'extra virgin olive oil', 'MARINADE', '1 large handful of wild garlic leaves or 3 cloves of garlic', '2 big pinches of fennel seeds', '1 lemon', 'olive oil']",https://www.jamieoliver.com/recipes/lamb-recipes/spring-lamb-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/7GKYccMjqW2BLUojBtylJK.jpg?tr=w-330
Squid with tamarind recado & pineapple salsa,"['500 g squid, cleaned, from sustainable sources', '1 lime', 'TAMARIND RECADO', '4 plum tomatoes', '1 onion', '6 cloves of garlic', 'olive oil', '100 g tamarind pulp or 80g tamarind paste', '6 dried chipotle chillies', 'PINEAPPLE & CHILLI SALSA', '120 g chopped fresh pineapple', '½ a bunch of fresh mint', '½ a lime']",https://www.jamieoliver.com/recipes/seafood-recipes/squid-with-tamarind-recado-amp-pineapple-salsa/,https://img.jamieoliver.com/jamieoliver/recipe-database/6YF3OJ9zKs_AedvEEuhEYT.jpg?tr=w-330
Mexican black bean burgers with lime & coriander,"['2 x 400 g tins of black beans', '1 red onion', '1 fresh red chilli', '½ a bunch of fresh coriander', '1 lime , plus extra to serve', '2 handfuls of rolled oats', '2 tablespoon salted peanuts', '½ teaspoon ground coriander', '1 teaspoon ground cumin', 'olive oil', 'plain flour , for dusting', '1 teaspoon sweet smoked paprika', '6 bread rolls , or 12 slices of ciabatta', '1 ripe avocado', 'fresh tomato salsa', 'baby rocket']",https://www.jamieoliver.com/recipes/vegetables-recipes/mexican-black-bean-burgers-with-lime-amp-coriander/,https://img.jamieoliver.com/jamieoliver/recipe-database/1Ou7YVDraHf98ViaaIWheK.jpg?tr=w-330
Cevapi with ajvar,"['750 g quality minced beef', '400 g higher-welfare minced pork', '1 small bulb of garlic, plus 4 cloves', '2 teaspoons bicarbonate of soda', '1 teaspoon sweet smoked paprika', '1 large free-range egg', '150 ml sparkling water', 'olive oil', '6 red peppers', '2 aubergines', '1 bunch of fresh flat-leaf parsley', '2 lemons', 'extra virgin olive oil', '1 onion', '6 flatbreads', 'pickled guindilla peppers , optional', 'sour cream']",https://www.jamieoliver.com/recipes/beef-recipes/cevapi-with-ajvar/,https://img.jamieoliver.com/jamieoliver/recipe-database/46257621.jpg?tr=w-330
Lamb boti kabab,"['1 kg boneless lamb leg', 'unsalted butter', 'MARINADE', '5 cloves of garlic', '3cm piece of ginger', '½ a lime', '150 g Greek yoghurt', '50 ml sunflower oil', '35 g papaya paste (see tip)', '20 g deggi mirch (see tip)', '1 teaspoon garam masala', '1 teaspoon red chilli powder', '1 pinch of cumin seeds', '1 pinch of ground cumin']",https://www.jamieoliver.com/recipes/lamb-recipes/lamb-boti-kabab/,https://img.jamieoliver.com/jamieoliver/recipe-database/46260648.jpg?tr=w-330
Chicken tandoor-style kebabs,"['3cm piece of ginger', '2 cloves of garlic', '140 g natural yoghurt', '2 tablespoons olive oil', '60 ml tomato passata', '½ tesapoon garam masala', '½ teaspoon chilli powder', '½ teaspoon smoked paprika', '½ teaspoon turmeric', '10-12 skinless, boneless free-range chicken thighs']",https://www.jamieoliver.com/recipes/chicken-recipes/chicken-tandoor-style-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/46263126.jpg?tr=w-330
Crispy duck with fire-roasted plum sauce,"['4 x 220 g duck legs', 'MARINADE', '2 star anise', '1 stick of cinnamon', '2 tablespoons runny honey', '4 tablespoons runny honey', '4 tablespoons low-salt soy sauce', '1 tablespoon sesame oil', 'FIRE-ROASTED PLUM SAUCE', '6 ripe, juicy plums', '3 tablespoons brown sugar , plus extra to taste', '1 star anise', 'BLACK QUINOA & MACADAMIA SALAD', '150 g black quinoa (or white or red)', '100 g macadamia nuts', '½ a bunch of fresh Thai basil', '½ a bunch of fresh coriander', '4 spring onions', '1 tablespoon rice wine vinegar', '1 tablespoon runny honey', '2 tablespoons low-salt soy sauce', '1 tablespoon sesame oil']",https://www.jamieoliver.com/recipes/duck-recipes/crispy-duck-with-fire-roasted-plum-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/FtXH0l9444g8uDox-dN6Sr.jpg?tr=w-330
Spicy grilled vegetable rolls & chickpea salad,"['1 tablespoon clear runny honey', '1 tablespoon harissa', '4 baby aubergines', '3 courgettes', '2 green peppers', '2 red peppers', '2 red onions', '2 tomatoes', '2 tablespoons extra virgin olive oil', '2 pieces of Arab-style flatbread', 'salad leaves', 'CHICKPEA SALAD', '1 x 400 g tin of chickpeas', '1 onion', '½ a bunch of fresh flat-leaf parsley', '1 lemon', '½ tablespoon paprika', '½ tablespoon ground cumin', '5 tablespoons extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-grilled-vegetable-rolls-chickpea-salad/,https://img.jamieoliver.com/jamieoliver/recipe-database/EttSYPD6agu8qIrZ5J93ea.jpg?tr=w-330
Butterflied leg of lamb,"['1 x 2 kg leg of lamb', '2 dried ancho chillies (see tip)', '½ teaspoon black peppercorns', '1 teaspoon pink peppercorns', '2 teaspoons fennel seeds', '1 teaspoon coriander seeds', '1 lemon', '1 teaspoon sweet smoked paprika', '6 tablespoons olive oil', '2 tablespoons red wine vinegar', '1 bunch of fresh oregano', '4 cloves of garlic', '2 fresh red chillies', 'SALAD', '2 chicory', '1 large handful of watercress', '1 pomegranate', 'HARISSA YOGHURT DRESSING', '1-2 teaspoons harissa', '500 g fat-free Greek yoghurt']",https://www.jamieoliver.com/recipes/lamb-recipes/butterflied-leg-of-lamb-with-mexican-style-marinade/,https://img.jamieoliver.com/jamieoliver/recipe-database/6ha0DfVS4RLAJFWCPV7G4U.jpg?tr=w-330
